Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-984-2005","2005-04-10 00:00:00","92028","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej Second","Land","Agricultural","12979344","25121.25","25121.25","","","","","","","1","1","",""
"11-985-2005","2005-04-10 00:00:00","86546","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","69576240","9505.65","9505.65","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-986-2005","2005-04-11 00:00:00","79555","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","3052000","1012.64","1012.64","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","2","1","",""
"11-987-2005","2005-04-11 00:00:00","63163","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","1425000","405.06","405.06","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-988-2005","2005-04-11 00:00:00","51238","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","35000000","958.48","958.48","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-989-2005","2005-04-11 00:00:00","57061","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","3731250","1386.58","1374.96","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-99-2005","2005-01-09 00:00:00","90004","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","120000","961.55","961.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","14","",""
"11-990-2005","2005-04-12 00:00:00","68095","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","2950000","1046.65","1049.06","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-991-2005","2005-04-12 00:00:00","67293","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","2200000","1956.72","1956.72","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-992-2005","2005-04-12 00:00:00","28218","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1750000","929.03","1157.48","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-993-2005","2005-04-12 00:00:00","16811","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1650000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-994-2005","2005-04-12 00:00:00","86396","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2025000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-995-2005","2005-04-12 00:00:00","8121","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","650000","232.26","442.59","","","","","","","1","1","",""
"11-996-2005","2005-04-12 00:00:00","76895","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","825000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","5","",""
"11-997-2005","2005-04-12 00:00:00","3718","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","950000","280.75","280.75","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","1","14","",""
"11-998-2005","2005-04-12 00:00:00","86015","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","8978620","2827.6","2827.6","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","3","1","",""
"11-999-2005","2005-04-12 00:00:00","5560","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","1200000","250.84","250.84","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"13-1-2005","2005-01-02 00:00:00","66521","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","12000000","357.4","357.4","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-10-1976","2005-01-24 00:00:00","5305","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","826650","359.91","359.91","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-10-2005","2005-01-05 00:00:00","75025","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","625800","278.71","278.71","","","","Abu Hail Metro Station","","Dubai International Airport","0","0","",""
"13-100-2005","2005-02-12 00:00:00","50194","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1670542","594.58","594.58","","","","Noor Bank Metro Station","Dubai Mall","Burj Al Arab","0","0","",""
"13-1000-2005","2005-10-22 00:00:00","52877","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","750000","1108.8","1108.8","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1001-2005","2005-10-22 00:00:00","68685","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","","2200000","1374.96","1374.96","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1002-2005","2005-10-22 00:00:00","68261","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Trade Center First","Land","Commercial","300000000","4273.54","4273.54","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","","LATIFA TOWER"
"13-1003-2005","2005-10-22 00:00:00","32266","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","20000000","1974","1974","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1004-2005","2005-10-22 00:00:00","50552","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","2556000","1610.01","1610.01","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1005-2005","2005-10-22 00:00:00","80876","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","4903063","1579.35","1579.35","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1006-2005","2005-10-23 00:00:00","52789","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","2556000","1393.55","1393.55","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1007-2005","2005-10-23 00:00:00","48868","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","2556000","1384.25","1384.25","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1008-2005","2005-10-23 00:00:00","87933","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","80000000","2322.58","2322.58","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1009-2005","2005-10-24 00:00:00","75769","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","500000","1839.48","1839.48","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-101-1993","2005-01-24 00:00:00","31274","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","1783531","475.48","475.48","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-101-2005","2005-02-12 00:00:00","68434","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2025656","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1011-2005","2005-10-24 00:00:00","93451","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-1012-2005","2005-10-25 00:00:00","67709","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","5000000","873.29","873.29","","","","Noor Bank Metro Station","Dubai Mall","Burj Al Arab","0","0","",""
"13-1013-2005","2005-10-25 00:00:00","68503","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Hurair First","Land","Commercial","11000000","1000.38","1000.38","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1014-2005","2005-10-25 00:00:00","88043","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","24000000","929.03","929.03","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1015-2005","2005-10-25 00:00:00","31907","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","2700000","230.4","230.4","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1016-2005","2005-10-25 00:00:00","50534","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1189.07","1189.07","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1017-2005","2005-10-25 00:00:00","139936","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","21400000","2172.16","2172.16","","","","","","","0","0","",""
"13-1018-2005","2005-10-26 00:00:00","16996","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","463127","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1019-2005","2005-10-26 00:00:00","58947","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1037426","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-102-1993","2005-01-24 00:00:00","35648","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","849216","251.49","251.49","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-102-2005","2005-02-12 00:00:00","1894","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","13500000","1430.33","1430.33","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1020-2005","2005-10-26 00:00:00","92087","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Safouh First","Land","","80000000","5403.22","5403.22","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1021-2005","2005-10-30 00:00:00","55038","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1180.15","1180.15","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1022-2005","2005-10-31 00:00:00","91296","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Second","Land","Residential","15000000","5555.6","5555.6","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1023-2005","2005-10-31 00:00:00","47797","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","3000000","235.51","235.51","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1024-2005","2005-10-31 00:00:00","124780","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanyah First","Land","Commercial","19570077","3564.94","3564.94","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1025-2005","2005-11-01 00:00:00","69474","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","400000","1356.38","1356.38","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1026-2005","2005-11-01 00:00:00","46982","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","1030337","1243.14","1243.14","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1027-2005","2005-11-01 00:00:00","53394","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","8102645","1765.16","1765.16","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1028-2005","2005-11-01 00:00:00","73372","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1200000","1393.55","1393.55","","","","","","","0","0","",""
"13-1029-2005","2005-11-01 00:00:00","92738","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","44000000","1131.65","1131.65","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-103-2005","2005-02-12 00:00:00","79415","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","4000000","1789.31","1789.31","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1030-2005","2005-11-01 00:00:00","85382","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","12000000","5600.19","5600.19","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1031-2005","2005-11-08 00:00:00","81585","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","17500000","415.65","415.65","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1032-2005","2005-11-08 00:00:00","3775","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","2600000","789.68","789.68","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1033-2005","2005-11-08 00:00:00","15815","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Oud Metha","Land","Residential","16000000","1086.97","1086.97","","","","Oud Metha Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1034-2005","2005-11-08 00:00:00","62207","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","7000000","1486.45","1486.45","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1035-2005","2005-11-08 00:00:00","64338","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1036-2005","2005-11-13 00:00:00","302059","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Nadd Hessa","Land","Commercial","6039187","3816.45","7775.54","","","","","City Centre Mirdif","","0","0","","TOPAZ RESIDENCES 2"
"13-1037-2005","2005-11-13 00:00:00","89998","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Nad Al Shiba","Land","Commercial","6264900","3959.09","3959.09","","","","","","","0","0","",""
"13-1038-2005","2005-11-13 00:00:00","84819","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1812720","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-1039-2005","2005-11-13 00:00:00","73692","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1812720","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-104-2005","2005-02-13 00:00:00","73749","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1000000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1040-2005","2005-11-13 00:00:00","49301","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1756073","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1041-2005","2005-11-14 00:00:00","80207","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","15000000","5497.07","5497.07","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1042-2005","2005-11-14 00:00:00","76356","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1043-2005","2005-11-14 00:00:00","76346","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jabal Ali Industrial First","Land","","40000000","37365.59","37365.59","","","","UAE Exchange Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"13-1044-2005","2005-11-15 00:00:00","30182","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2000000","924.57","924.57","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1045-2005","2005-11-16 00:00:00","89096","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Khabeesi","Land","Residential","5038943","651.71","651.71","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1046-2005","2005-11-16 00:00:00","90601","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","18570000","1114.74","1114.74","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1047-2005","2005-11-16 00:00:00","59016","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","7000000","1992.4","1999.76","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1048-2005","2005-11-16 00:00:00","85970","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","4000000","1858.06","1858.06","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-1049-2005","2005-11-16 00:00:00","28637","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4136560","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-105-2005","2005-02-15 00:00:00","27875","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2000000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1050-2005","2005-11-16 00:00:00","91563","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1756073","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1051-2005","2005-11-16 00:00:00","53233","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","925737","511.71","511.71","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1052-2005","2005-11-19 00:00:00","73469","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1575402","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-1053-2005","2005-11-19 00:00:00","28053","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1917284","696.31","696.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1054-2005","2005-11-19 00:00:00","68629","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","3000000","1582.6","1582.6","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1055-2005","2005-11-20 00:00:00","29287","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","8000000","1481.99","1481.99","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1056-2005","2005-11-21 00:00:00","78998","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","400000","1393.55","1393.55","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1057-2005","2005-11-21 00:00:00","82773","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","585910","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1058-2005","2005-11-21 00:00:00","79310","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","5000000","824.51","824.51","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1059-2005","2005-11-21 00:00:00","82085","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2520000","666.11","666.11","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-106-2005","2005-02-15 00:00:00","38085","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","581137","204.01","204.01","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1060-2005","2005-11-21 00:00:00","51677","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","9000000","650.32","650.32","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1061-2005","2005-11-21 00:00:00","25219","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","4000000","277.04","277.04","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1062-2005","2005-11-21 00:00:00","83592","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","5000000","172.61","172.61","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-1063-2005","2005-11-21 00:00:00","124710","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","22000000","2751.06","2751.06","","","","","","","0","0","",""
"13-1064-2005","2005-11-21 00:00:00","64564","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais First","Land","Residential","12000000","1105.55","1105.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1065-2005","2005-11-21 00:00:00","56681","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1280867","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1068-2005","2005-11-22 00:00:00","90585","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","11000000","1111.86","1111.86","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1069-2005","2005-11-22 00:00:00","62246","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","8865000","2473.54","2473.54","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-107-2005","2005-02-16 00:00:00","33504","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Sabkha","Land","Commercial","2331630","203.6","203.6","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1070-2005","2005-11-23 00:00:00","82033","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","6000000","929.03","929.03","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1071-2005","2005-11-23 00:00:00","17191","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1260920","1114.84","1114.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1072-2005","2005-11-23 00:00:00","75797","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","6000000","592.26","592.26","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1073-2005","2005-11-26 00:00:00","62889","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial Second","Land","Industrial","50000000","23931.81","23931.81","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-1074-2005","2005-11-26 00:00:00","88539","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","1140000","2048.6","2048.6","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1075-2005","2005-11-27 00:00:00","72030","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2023099","1263.48","1263.48","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1076-2005","2005-11-27 00:00:00","79055","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","2832375","1393.55","1393.55","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1077-2005","2005-11-27 00:00:00","78399","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","3500000","160.44","160.44","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1078-2005","2005-11-27 00:00:00","67661","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","850000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1079-2005","2005-11-28 00:00:00","56039","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1750000","570.61","570.61","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-108-2005","2005-02-16 00:00:00","70662","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Shiba Fourth","Land","Residential","1200000","5206.47","5206.47","","","","Creek Metro Station","Dubai Mall","IMG World Adventures","0","0","",""
"13-1080-2005","2005-11-28 00:00:00","76004","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","1280867","594.58","594.58","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1081-2005","2005-11-28 00:00:00","21278","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","6500000","1658.13","1658.13","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1082-2005","2005-11-29 00:00:00","93585","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","12000000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1083-2005","2005-11-29 00:00:00","51574","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","3500000","304.35","304.35","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
