Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-2207-2004","2004-10-19 00:00:00","67893","Sales","Sale","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","4352900","1394.47","1394.47","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2208-2004","2004-10-20 00:00:00","89937","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5500000","4645.15","4645.15","","","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","",""
"11-2209-2004","2004-10-20 00:00:00","89939","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5500000","4645.15","4645.15","","","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","",""
"11-221-2004","2004-01-28 00:00:00","52415","Sales","Sale","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","4600000","207.82","211.08","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-2210-2004","2004-10-20 00:00:00","89938","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5000000","4645.15","4645.15","","","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","1","1","",""
"11-2211-2004","2004-10-20 00:00:00","76202","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","850000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2212-2004","2004-10-20 00:00:00","76387","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","530000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2213-2004","2004-10-20 00:00:00","81991","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","2625000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2214-2004","2004-10-20 00:00:00","81732","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","2590000","1374.96","1374.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2215-2004","2004-10-20 00:00:00","62823","Sales","Sale","Ready","Non Free Hold","Commercial","Al Saffa Second","Land","Commercial","4880000","2266.83","2281.68","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2216-2004","2004-10-20 00:00:00","62247","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","2274760","1142.34","1142.34","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2217-2004","2004-10-20 00:00:00","88872","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","1450000","599.32","599.32","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","2","1","",""
"11-2218-2004","2004-10-20 00:00:00","56547","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","725000","1131.74","1131.74","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2219-2004","2004-10-20 00:00:00","33029","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-222-2004","2004-01-28 00:00:00","4127","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1500000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-2220-2004","2004-10-20 00:00:00","85179","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","840000","1114.84","1114.84","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2221-2004","2004-10-20 00:00:00","124782","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","6467085","2184.77","2184.77","","","","","","","1","1","",""
"11-2222-2004","2004-10-20 00:00:00","124782","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","7642917.75","2184.77","2184.77","","","","","","","1","1","",""
"11-2223-2004","2004-10-23 00:00:00","21039","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","1200000","910.45","910.45","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-2224-2004","2004-10-23 00:00:00","93820","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5000000","4645.15","4645.15","","","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","2","1","",""
"11-2225-2004","2004-10-23 00:00:00","89935","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5000000","4645.15","9290.3","","","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","2","1","",""
"11-2226-2004","2004-10-23 00:00:00","89936","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5500000","4645.15","4645.15","","","","","","","2","1","",""
"11-2227-2004","2004-10-23 00:00:00","80637","Sales","Sale","Ready","Free Hold","Commercial","Al Safouh First","Land","Commercial","3600000","3339.64","3339.64","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2228-2004","2004-10-23 00:00:00","75840","Sales","Sale","Ready","Non Free Hold","Residential","Al Mararr","Land","Residential","10850080","1574.71","1574.71","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-2229-2004","2004-10-23 00:00:00","88173","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","570000","268.3","268.3","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","18","",""
"11-223-2004","2004-01-28 00:00:00","85197","Sales","Sale","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","7000000","183.11","183.11","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","5","",""
"11-2231-2004","2004-10-23 00:00:00","29816","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3200000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-2232-2004","2004-10-23 00:00:00","24605","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1463670","1045.99","1045.99","","","","","","","1","1","",""
"11-2233-2004","2004-10-23 00:00:00","90316","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1463540","1045.9","1045.9","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-2234-2004","2004-10-23 00:00:00","90317","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1463540","1045.9","1045.9","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-2235-2004","2004-10-23 00:00:00","73448","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1755000","1393.55","1252.43","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2236-2004","2004-10-23 00:00:00","139914","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","7306000","2225.42","2225.41","","","","","","","1","3","",""
"11-2237-2004","2004-10-23 00:00:00","47303","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","2900000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2238-2004","2004-10-24 00:00:00","89934","Sales","Sale","Ready","Non Free Hold","Commercial","Jabal Ali Industrial First","Land","Industrial","5500000","4645.15","4645.15","","","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","2","1","",""
"11-224-2004","2004-01-28 00:00:00","70816","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","1500000","1393.55","1393.55","","","","","","","1","1","",""
"11-2241-2004","2004-10-24 00:00:00","139940","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","8000000","4095.68","4095.68","","","","","","","1","1","",""
"11-2242-2004","2004-10-24 00:00:00","93766","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","1467516","2350.63","2350.63","","","","Etisalat Metro Station","City Centre Mirdif","","1","10","",""
"11-2243-2004","2004-10-24 00:00:00","59764","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1170000","232.26","232.26","","","","","","","1","11","",""
"11-2244-2004","2004-10-24 00:00:00","55393","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1841125","1196.13","1196.13","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2245-2004","2004-10-24 00:00:00","88284","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","1314454","2105.46","2105.46","","","","Etisalat Metro Station","City Centre Mirdif","","1","10","",""
"11-2246-2004","2004-10-24 00:00:00","47449","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1200000","585.29","585.29","","","","Abu Hail Metro Station","","Dubai International Airport","1","2","",""
"11-2247-2004","2004-10-24 00:00:00","87699","Sales","Sale","Ready","Free Hold","Residential","Al Thanyah Third","Land","","125000000","5517.23","5517.23","","","","Nakheel Metro Station","Marina Mall","Burj Al Arab","1","1","",""
"11-2248-2004","2004-10-24 00:00:00","61384","Sales","Sale","Ready","Non Free Hold","Residential","Nad Shamma","Land","Residential","1100000","1368","1368","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2249-2004","2004-10-25 00:00:00","59428","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","2450000","929.03","929.03","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-225-2004","2004-01-28 00:00:00","74695","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1100000","934.79","921.13","","","","Abu Hail Metro Station","","Dubai International Airport","1","3","",""
"11-2250-2004","2004-10-25 00:00:00","41394","Sales","Sale","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","1500000","146.79","148.37","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","7","",""
"11-2251-2004","2004-10-25 00:00:00","56231","Sales","Sale","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","900000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-2252-2004","2004-10-26 00:00:00","124719","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","6450000","2804.15","2804.15","","","","","","","1","1","",""
"11-2253-2004","2004-10-26 00:00:00","124734","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","4527751","2273.74","2273.74","","","","","","","1","1","",""
"11-2254-2004","2004-10-26 00:00:00","65262","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","1436000","1212.67","1212.67","","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-2255-2004","2004-10-26 00:00:00","42722","Sales","Sale","Ready","Non Free Hold","Residential","Margham","Land","Agricultural","1050000","10906.12","10906.12","","","","","","","3","3","",""
"11-2256-2004","2004-10-26 00:00:00","38648","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","600000","371.61","371.61","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-2257-2004","2004-10-26 00:00:00","89852","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","3141275","1115.02","1115.02","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2258-2004","2004-10-27 00:00:00","68030","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","1200000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","10","",""
"11-2259-2004","2004-10-27 00:00:00","54628","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","3300000","1858.06","1858.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-226-2004","2004-01-28 00:00:00","66644","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","7700000","799.52","799.52","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","4","7","",""
"11-2260-2004","2004-10-27 00:00:00","66784","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1320000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2261-2004","2004-10-27 00:00:00","62718","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","2100000","970.84","970.84","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-2262-2004","2004-10-27 00:00:00","68092","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","1500000","496.1","496.1","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-2263-2004","2004-10-27 00:00:00","47977","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1000000","464.52","464.52","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2264-2004","2004-10-30 00:00:00","124726","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","6100000","3157.07","3157.07","","","","","","","1","1","",""
"11-2265-2004","2004-10-30 00:00:00","89866","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","15000000","3464.54","3464.54","","","","Marina Towers","Marina Mall","Burj Al Arab","1","1","","DAMAC HEIGHTS"
"11-2266-2004","2004-10-30 00:00:00","89866","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","80000000","3464.54","3464.54","","","","Marina Towers","Marina Mall","Burj Al Arab","1","1","","DAMAC HEIGHTS"
"11-2267-2004","2004-10-30 00:00:00","84444","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","725000","1115.02","1115.02","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2268-2004","2004-10-30 00:00:00","76628","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","450000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2269-2004","2004-10-30 00:00:00","58620","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1020000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","2","",""
"11-227-2004","2004-01-28 00:00:00","79772","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1650000","929.03","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2270-2004","2004-10-30 00:00:00","124770","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","3900000","2026.29","2026.29","","","","","","","1","1","",""
"11-2271-2004","2004-10-30 00:00:00","41295","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","900000","232.26","200.57","","","","","","","4","1","",""
"11-2272-2004","2004-10-31 00:00:00","70237","Sales","Sale","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","14064000","442.13","442.13","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","20","",""
"11-2273-2004","2004-10-31 00:00:00","16627","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","1365000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2274-2004","2004-10-31 00:00:00","34430","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","350000","117.43","117.43","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-2275-2004","2004-10-31 00:00:00","74727","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","720000","232.26","232.26","","","","Abu Hail Metro Station","","Dubai International Airport","1","2","",""
"11-2276-2004","2004-10-31 00:00:00","82607","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","2250000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2277-2004","2004-10-31 00:00:00","76202","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","975000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-2278-2004","2004-10-31 00:00:00","83443","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1575000","1393.55","1672.25","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2279-2004","2004-10-31 00:00:00","78834","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","960000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-228-2004","2004-01-28 00:00:00","86508","Sales","Sale","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","35055000","3618.57","6033.49","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","8","",""
"11-2280-2004","2004-10-31 00:00:00","51804","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1575000","1393.55","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2281-2004","2004-10-31 00:00:00","51099","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","975000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2282-2004","2004-10-31 00:00:00","58630","Sales","Sale","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","750000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","1","1","",""
"11-2283-2004","2004-11-01 00:00:00","34927","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","950000","93.18","93.18","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-2284-2004","2004-11-01 00:00:00","48785","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","800000","187.2","187.2","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","2","1","",""
"11-2285-2004","2004-11-01 00:00:00","78314","Sales","Sale","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","4600000","210.7","210.7","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-2286-2004","2004-11-01 00:00:00","53552","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2800000","708.48","708.48","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2287-2004","2004-11-01 00:00:00","70789","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1400000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2288-2004","2004-11-02 00:00:00","50523","Sales","Sale","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","670000","278.71","278.71","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-2289-2004","2004-11-02 00:00:00","139933","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","4700000","2421.95","2421.95","","","","","","","1","1","",""
"11-229-2004","2004-01-28 00:00:00","55888","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","700000","1602.58","1602.58","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2290-2004","2004-11-02 00:00:00","28902","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1828625","1359.08","1359.08","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","4","1","",""
"11-2291-2004","2004-11-02 00:00:00","89869","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","1397800","545.81","545.81","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-2292-2004","2004-11-02 00:00:00","90126","Sales","Sale","Ready","Free Hold","Residential","Al Thanyah Third","Land","","3144888","880.16","880.16","","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-2293-2004","2004-11-20 00:00:00","28288","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4000000","1381.1","1381.1","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2294-2004","2004-11-20 00:00:00","89876","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","3702000","1136.11","1136.11","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2295-2004","2004-11-20 00:00:00","36953","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","3150000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-2296-2004","2004-11-20 00:00:00","124730","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","8069010","2584.95","2584.95","","","","","","","1","1","",""
"11-2297-2004","2004-11-20 00:00:00","50409","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","3500000","1393.55","1393.55","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-2298-2004","2004-11-20 00:00:00","81386","Sales","Sale","Ready","Free Hold","Commercial","Al Safouh First","Land","Commercial","126000000","93422.54","36525.52","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","1","","ACACIA AVENUES"
"11-2299-2004","2004-11-20 00:00:00","124730","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","9738459.5","2584.95","2584.95","","","","","","","1","1","",""
"11-23-2004","2004-01-05 00:00:00","51086","Sales","Sale","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","50000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","1","1","",""
"11-230-2004","2004-01-28 00:00:00","75674","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","690000","1393.55","1395.77","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2300-2004","2004-11-20 00:00:00","77521","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","1500000","542.18","542.18","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2301-2004","2004-11-20 00:00:00","44181","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","860000","227.98","227.98","","","","","","","1","2","",""
"11-2302-2004","2004-11-20 00:00:00","60351","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","3000000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2303-2004","2004-11-20 00:00:00","124727","Sales","Sale","Ready","Non Free Hold","Commercial","Al Thanyah Third","Land","Commercial","5000000","2602.12","2602.12","","","","","","","1","1","",""
"11-2304-2004","2004-11-20 00:00:00","35106","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","1050000","107.77","107.77","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-2305-2004","2004-11-20 00:00:00","28824","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","5000000","1520.45","1520.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-2306-2004","2004-11-20 00:00:00","86914","Sales","Sale","Ready","Non Free Hold","Residential","Al Aweer Second","Land","Agricultural","2900000","20244.68","104395.1","","","","","","","1","1","",""
"11-2307-2004","2004-11-20 00:00:00","56125","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","4467360","1729.3","1815.02","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","8","",""
"11-2308-2004","2004-11-21 00:00:00","50741","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","900000","1913.8","1913.8","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-2309-2004","2004-11-21 00:00:00","57064","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","1924000","1374.96","1374.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-231-2004","2004-02-04 00:00:00","73538","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","825000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2310-2004","2004-11-21 00:00:00","28236","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1160000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2311-2004","2004-11-21 00:00:00","44347","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","907855","1297.58","1297.58","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2312-2004","2004-11-21 00:00:00","56752","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","700000","1069.69","1069.69","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","6","",""
"11-2313-2004","2004-11-21 00:00:00","21247","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","11500000","891.87","891.87","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2314-2004","2004-11-21 00:00:00","76216","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais Third","Land","Commercial","1550000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2315-2004","2004-11-21 00:00:00","66181","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1800000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-2316-2004","2004-11-21 00:00:00","31719","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1100000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2317-2004","2004-11-21 00:00:00","38618","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","2500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-2318-2004","2004-11-21 00:00:00","30399","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1800000","877.84","877.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
