Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"110-100569-2007","2007-09-26 00:00:00","148468","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","672888","250","250","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100570-2007","2007-09-26 00:00:00","147686","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","200000","250","250","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100570-2007","2007-09-26 00:00:00","147686","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","716888","250","250","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100571-2007","2007-09-26 00:00:00","143900","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","572710","193.74","193.74","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100571-2007","2007-09-26 00:00:00","143900","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","715888","193.74","193.74","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100572-2007","2007-09-26 00:00:00","148308","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","880888","346.97","346.97","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100572-2007","2007-09-26 00:00:00","148308","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","352355","346.97","346.97","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100573-2007","2007-09-26 00:00:00","148338","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","608888","172.49","172.49","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100573-2007","2007-09-26 00:00:00","148338","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","365333","172.49","172.49","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100574-2007","2007-09-26 00:00:00","142382","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","517888","268.88","268.88","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100574-2007","2007-09-26 00:00:00","142382","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","258944","268.88","268.88","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100575-2007","2007-09-26 00:00:00","148258","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","314444","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100575-2007","2007-09-26 00:00:00","148258","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","628888","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100576-2007","2007-09-26 00:00:00","142362","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","365944","240.51","240.51","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100576-2007","2007-09-26 00:00:00","142362","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","731888","240.51","240.51","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100577-2007","2007-09-26 00:00:00","143018","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","662888","299.7","299.7","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100577-2007","2007-09-26 00:00:00","143018","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","464022","299.7","299.7","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100578-2007","2007-09-26 00:00:00","141644","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","333533","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100578-2007","2007-09-26 00:00:00","141644","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","555888","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100579-2007","2007-09-26 00:00:00","141663","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","835888","303.36","303.36","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100579-2007","2007-09-26 00:00:00","141663","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","710505","303.36","303.36","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100580-2007","2007-09-26 00:00:00","147210","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","861000","351.18","351.18","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100580-2007","2007-09-26 00:00:00","147210","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1350000","351.18","351.18","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100581-2007","2007-09-26 00:00:00","148228","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1005888","485.77","485.77","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100581-2007","2007-09-26 00:00:00","148228","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","863505","485.77","485.77","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100582-2007","2007-09-26 00:00:00","147487","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","821888","461.85","461.85","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100582-2007","2007-09-26 00:00:00","147487","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","575321","461.85","461.85","4 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100583-2007","2007-09-26 00:00:00","141666","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","512322","238.18","238.18","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100583-2007","2007-09-26 00:00:00","141666","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","731888","238.18","238.18","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100584-2007","2007-09-26 00:00:00","147278","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1192500","244.03","244.03","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100584-2007","2007-09-26 00:00:00","147278","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","800000","244.03","244.03","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100585-2007","2007-09-26 00:00:00","142675","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","639000","202.15","202.15","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100585-2007","2007-09-26 00:00:00","142675","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1065000","202.15","202.15","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100586-2007","2007-09-26 00:00:00","143662","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1400000","321.8","321.8","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100586-2007","2007-09-26 00:00:00","143662","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","679399","321.8","321.8","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100587-2007","2007-09-26 00:00:00","147432","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","452888","172.85","172.85","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100587-2007","2007-09-26 00:00:00","147432","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","362310","172.85","172.85","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100588-2007","2007-09-27 00:00:00","148347","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1375000","250.28","250.28","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100588-2007","2007-09-27 00:00:00","148347","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1192000","250.28","250.28","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100589-2007","2007-09-27 00:00:00","144967","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","656888","322.48","322.48","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100589-2007","2007-09-27 00:00:00","144967","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","328444","322.48","322.48","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100590-2007","2007-09-27 00:00:00","145657","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","597888","247.5","247.5","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100590-2007","2007-09-27 00:00:00","145657","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","418522","247.5","247.5","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100591-2007","2007-09-27 00:00:00","144815","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","667888","241.24","241.24","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100591-2007","2007-09-27 00:00:00","144815","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","400733","241.24","241.24","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100592-2007","2007-09-27 00:00:00","148257","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","694888","250","250","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100592-2007","2007-09-27 00:00:00","148257","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","757764","250","250","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100593-2007","2007-09-27 00:00:00","145001","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","900000","322.51","322.51","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100593-2007","2007-09-27 00:00:00","145001","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1500000","322.51","322.51","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100594-2007","2007-09-27 00:00:00","146694","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","677888","299.98","299.98","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100594-2007","2007-09-27 00:00:00","146694","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","338944","299.98","299.98","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100595-2007","2007-09-27 00:00:00","142935","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","479888","270.12","270.12","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100595-2007","2007-09-27 00:00:00","142935","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","335000","270.12","270.12","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100596-2007","2007-09-27 00:00:00","142937","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","454888","192.03","192.03","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100596-2007","2007-09-27 00:00:00","142937","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","227444","192.03","192.03","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100597-2007","2007-09-30 00:00:00","142127","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","524888","165.13","165.13","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100597-2007","2007-09-30 00:00:00","142127","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","367422","165.13","165.13","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100598-2007","2007-09-30 00:00:00","147654","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","919888","255.05","255.05","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100598-2007","2007-09-30 00:00:00","147654","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","551933","255.05","255.05","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100599-2007","2007-09-30 00:00:00","147650","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","377332","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100599-2007","2007-09-30 00:00:00","147650","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","628888","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100600-2007","2007-09-30 00:00:00","142108","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","480000","320.57","320.57","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100600-2007","2007-09-30 00:00:00","142108","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","750888","320.57","320.57","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100601-2007","2007-09-30 00:00:00","141589","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","779888","241.25","241.25","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100601-2007","2007-09-30 00:00:00","141589","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","545922","241.25","241.25","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100602-2007","2007-09-30 00:00:00","148467","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","608888","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100602-2007","2007-09-30 00:00:00","148467","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","304444","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100603-2007","2007-10-01 00:00:00","148234","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","350000","254.91","254.91","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100603-2007","2007-10-01 00:00:00","148234","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","793888","254.91","254.91","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100604-2007","2007-10-01 00:00:00","142368","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","731888","238.4","238.4","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100604-2007","2007-10-01 00:00:00","142368","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","512322","238.4","238.4","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100605-2007","2007-10-01 00:00:00","148395","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1166557","309.88","309.88","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100605-2007","2007-10-01 00:00:00","148395","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","673888","309.88","309.88","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100606-2007","2007-10-01 00:00:00","148240","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","545332","346.42","346.42","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100606-2007","2007-10-01 00:00:00","148240","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","908888","346.42","346.42","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100607-2007","2007-10-01 00:00:00","146023","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1000888","255.83","255.83","5 B/R","","","","","Global Village","1","1","",""
"110-100607-2007","2007-10-01 00:00:00","146023","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","850755","255.83","255.83","5 B/R","","","","","Global Village","1","1","",""
"110-100608-2007","2007-10-02 00:00:00","145163","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1900000","257.07","257.07","5 B/R","","","","","Global Village","1","1","",""
"110-100608-2007","2007-10-02 00:00:00","145163","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1744200","257.07","257.07","5 B/R","","","","","Global Village","1","1","",""
"110-100609-2007","2007-10-02 00:00:00","144451","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","488888","206.13","206.13","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100609-2007","2007-10-02 00:00:00","144451","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","272513","206.13","206.13","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100610-2007","2007-10-04 00:00:00","144445","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1450000","206.16","206.16","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100610-2007","2007-10-04 00:00:00","144445","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","750000","206.16","206.16","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100611-2007","2007-10-04 00:00:00","147688","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","692888","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100611-2007","2007-10-04 00:00:00","147688","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","485022","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100612-2007","2007-10-09 00:00:00","145061","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1758092","360.54","360.54","5 B/R","","","","","Global Village","1","1","",""
"110-100612-2007","2007-10-09 00:00:00","145061","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1000000","360.54","360.54","5 B/R","","","","","Global Village","1","1","",""
"110-100613-2007","2007-10-09 00:00:00","146143","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","625722","222.41","222.41","6 B/R","","","","","Global Village","1","1","",""
"110-100613-2007","2007-10-09 00:00:00","146143","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","893888","222.41","222.41","6 B/R","","","","","Global Village","1","1","",""
"110-100614-2007","2007-10-09 00:00:00","141840","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1223254","350.95","350.95","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100614-2007","2007-10-09 00:00:00","141840","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1485000","350.95","350.95","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100615-2007","2007-10-17 00:00:00","145045","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","972000","365.16","365.16","6 B/R","","","","","Global Village","1","1","",""
"110-100615-2007","2007-10-17 00:00:00","145045","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1008888","365.16","365.16","6 B/R","","","","","Global Village","1","1","",""
"110-100616-2007","2007-10-17 00:00:00","145809","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1408500","172.52","172.52","3 B/R","","","","","Global Village","1","1","",""
"110-100616-2007","2007-10-17 00:00:00","145809","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","1650000","172.52","172.52","3 B/R","","","","","Global Village","1","1","",""
"110-100617-2007","2007-10-17 00:00:00","145926","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","792632","314.01","314.01","4 B/R","","","","","Global Village","1","1","",""
"110-100617-2007","2007-10-17 00:00:00","145926","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","396316","314.01","314.01","4 B/R","","","","","Global Village","1","1","",""
"110-100618-2007","2007-10-17 00:00:00","148374","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","552888","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100618-2007","2007-10-17 00:00:00","148374","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","1215000","172.5","172.5","2 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100619-2007","2007-10-17 00:00:00","145183","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","836000","375.91","375.91","4 B/R","","","","","Global Village","1","1","",""
"110-100619-2007","2007-10-17 00:00:00","145183","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","917417","375.91","375.91","4 B/R","","","","","Global Village","1","1","",""
"110-100620-2007","2007-10-17 00:00:00","143725","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","810000","256.06","256.06","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100620-2007","2007-10-17 00:00:00","143725","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","489888","256.06","256.06","2 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100621-2007","2007-10-17 00:00:00","145952","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","852109","232.52","232.52","5 B/R","","","","","Global Village","1","1","",""
"110-100621-2007","2007-10-17 00:00:00","145952","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 6","Building","Villa","340844","232.52","232.52","5 B/R","","","","","Global Village","1","1","",""
"110-100622-2007","2007-10-17 00:00:00","142528","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","666000","269.61","269.61","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100622-2007","2007-10-17 00:00:00","142528","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","840000","269.61","269.61","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100624-2007","2007-10-17 00:00:00","141824","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","397133","257.6","257.6","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100624-2007","2007-10-17 00:00:00","141824","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","661888","257.6","257.6","3 B/R","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100625-2007","2007-10-17 00:00:00","141661","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","512322","238.03","238.03","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100625-2007","2007-10-17 00:00:00","141661","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","731888","238.03","238.03","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"110-100626-2007","2007-10-17 00:00:00","142751","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Thanayah Fourth","Building","Villa","417533","434.45","434.45","3 B/R","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
