Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-163-2003","2003-02-17 00:00:00","30274","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3500000","1393.55","2787.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-164-2003","2003-02-18 00:00:00","60157","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","1803769","1534.01","1534.01","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-165-2003","2003-02-22 00:00:00","57187","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","24000000","5165.41","5165.41","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-166-2003","2003-02-23 00:00:00","67653","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","6367412","556.95","568.85","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-167-2003","2003-02-24 00:00:00","70582","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","3000000","306.58","306.58","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-168-2003","2003-02-24 00:00:00","51730","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","1711077","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-169-2003","2003-02-24 00:00:00","75396","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","250000","153.1","153.1","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-17-2003","2003-01-08 00:00:00","25421","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","2864645","252.05","241.52","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-170-2003","2003-02-24 00:00:00","2049","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","Residential","1200000","836.13","836.13","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-171-2003","2003-02-25 00:00:00","63636","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","50000000","933.68","933.68","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-172-2003","2003-02-26 00:00:00","63457","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","450000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-173-2003","2003-02-26 00:00:00","62709","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","2000000","2069.88","2069.88","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-174-2003","2003-02-26 00:00:00","75292","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","1937383","929.03","1218.89","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-176-2003","2003-02-26 00:00:00","62844","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","696600","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-177-2003","2003-02-26 00:00:00","56447","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","337500","1374.96","1374.96","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-178-2003","2003-02-26 00:00:00","71396","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar First","Land","Residential","588000","929.03","929.03","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-179-2003","2003-03-01 00:00:00","55557","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","7500000","726.13","726.13","","","","Union Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-18-2003","2003-01-08 00:00:00","30815","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","862703","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-180-2003","2003-03-01 00:00:00","67096","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","300000","233.37","233.37","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-181-2003","2003-03-02 00:00:00","58545","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","600000","1021.93","1021.93","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-182-2003","2003-03-02 00:00:00","20928","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Ramool","Land","Industrial","7500000","8158","8158","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-183-2003","2003-03-02 00:00:00","58583","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","5000000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-184-2003","2003-03-02 00:00:00","67747","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","","583678","606.28","1251.68","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-185-2003","2003-03-02 00:00:00","68546","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","","806030","645.4","645.4","","","","","","","0","0","",""
"13-186-2003","2003-03-03 00:00:00","28383","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-187-2003","2003-03-05 00:00:00","80880","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Safouh Second","Land","Commercial","148000000","101973.39","101848.08","","","","Al Sufouh","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-189-2003","2003-03-10 00:00:00","81167","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","70000000","4626.57","4631.12","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-19-2003","2003-01-11 00:00:00","68426","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","4904168","1858.06","1858.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-190-2003","2003-03-10 00:00:00","64818","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","500000","901.81","901.81","","","","Salah Al Din Metro Station","","Dubai International Airport","0","0","",""
"13-191-2003","2003-03-10 00:00:00","10816029","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Tawi Al Muraqqab","Land","Agricultural","920000","43040.75","43040.75","","","","","","","0","0","",""
"13-192-2003","2003-03-11 00:00:00","58906","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Um Suqaim Second","Land","Petrol Station","15000000","4830.21","4834.36","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-193-2003","2003-03-11 00:00:00","20913","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Ramool","Land","Residential","1800000","1317.64","1317.64","","","","Emirates Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-194-2003","2003-03-11 00:00:00","64725","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Karama","Land","Residential","8500000","1858.06","1858.06","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-195-2003","2003-03-11 00:00:00","80636","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Safouh Second","Land","Commercial","70000000","5566.92","5566.92","","","","Marina Towers","Marina Mall","Burj Al Arab","0","0","",""
"13-196-2003","2003-03-12 00:00:00","53438","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","2285614","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-197-2003","2003-03-15 00:00:00","69741","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1393.55","1393.55","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-198-2003","2003-03-15 00:00:00","81117","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Government Housing","2000000","929.03","929.03","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-199-2003","2003-03-15 00:00:00","70438","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","874445","910.45","910.45","","","","","","","0","0","",""
"13-2-2003","2003-01-04 00:00:00","63574","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","539000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-20-2003","2003-01-12 00:00:00","38048","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","2600000","492.39","492.39","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-200-2003","2003-03-15 00:00:00","70074","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","787314","910.45","910.45","","","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-201-2003","2003-03-16 00:00:00","71943","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","557005","2029.93","2029.93","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-202-2003","2003-03-16 00:00:00","58415","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Shamma","Land","Residential","500000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-203-2003","2003-03-16 00:00:00","64277","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","500000","594.58","594.58","","","","","","","0","0","",""
"13-204-2003","2003-03-16 00:00:00","65548","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Second","Land","Residential","500000","1145.4","1145.4","","","","","","","0","0","",""
"13-205-2003","2003-03-16 00:00:00","71151","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1693459","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-206-2003","2003-03-17 00:00:00","52296","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","400000","929.03","929.03","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-207-2003","2003-03-17 00:00:00","83162","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","2150000","211.35","422.7","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-2078-1999","2003-02-08 00:00:00","80834","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","500000","1369.39","1369.39","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-208-2003","2003-03-18 00:00:00","67414","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","1300000","1820.99","1820.99","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-209-2003","2003-03-18 00:00:00","70634","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais First","Land","Residential","6500000","1393.55","1393.55","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-21-2003","2003-01-12 00:00:00","28186","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","632928","625.89","625.89","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-210-2003","2003-03-19 00:00:00","30055","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","8651839","4344.42","4344.42","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-211-2003","2003-03-19 00:00:00","65651","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-212-2003","2003-03-22 00:00:00","48461","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","1092369","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-213-2003","2003-03-23 00:00:00","49016","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2915804","929.03","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-214-2003","2003-03-23 00:00:00","40125","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","537515","185.81","185.81","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-215-2003","2003-03-24 00:00:00","62249","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","819069","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-216-2003","2003-03-24 00:00:00","64402","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","1977300","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-217-2003","2003-03-24 00:00:00","30405","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3165054","1881.29","1881.29","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-218-2003","2003-03-24 00:00:00","54381","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","3769582","1393.55","1858.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-219-2003","2003-03-25 00:00:00","7904","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","110000000","4645.15","4645.15","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-220-2003","2003-03-25 00:00:00","62803","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","300000","929.03","929.03","","","","Al Qiyadah Metro Station","","Dubai International Airport","0","0","",""
"13-221-2003","2003-03-25 00:00:00","3726","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Shop","400000","418.06","418.06","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-222-2003","2003-03-26 00:00:00","81114","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","5000000","689.99","689.99","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-223-2003","2003-03-26 00:00:00","30908","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2374852","924.57","924.57","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-224-2003","2003-03-29 00:00:00","59859","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","65000000","2175.97","2175.97","","","","Union Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-225-2003","2003-03-29 00:00:00","81368","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","854874","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-226-2003","2003-03-29 00:00:00","47916","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","3000000","321.07","302.21","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-227-2003","2003-03-30 00:00:00","68522","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1271075","984.77","984.77","","","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-228-2003","2003-03-30 00:00:00","30585","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2000000","2787.09","2787.09","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-229-2003","2003-03-31 00:00:00","16858","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","600000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-23-2003","2003-01-13 00:00:00","59867","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","6000000","929.03","929.03","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-230-2003","2003-03-31 00:00:00","70597","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1281942","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-231-2003","2003-03-31 00:00:00","29167","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","413447","1381.19","1381.19","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-232-2003","2003-03-31 00:00:00","47127","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","12000000","5452.76","5434.18","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-233-2003","2003-03-31 00:00:00","81392","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","21500000","1605.92","1605.92","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-234-2003","2003-04-01 00:00:00","29155","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3200000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-235-2003","2003-04-01 00:00:00","58395","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","2000000","1913.8","1913.8","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-236-2003","2003-04-01 00:00:00","75287","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Third","Land","Residential","420628","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-237-2003","2003-04-02 00:00:00","80901","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","7500000","4871.37","4871.37","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-238-2003","2003-04-02 00:00:00","57992","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1000000","1463.22","1463.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-239-1994","2003-01-27 00:00:00","80655","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","500000","1432.1","1432.1","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-239-2003","2003-04-05 00:00:00","63244","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","14000000","3209.43","3209.43","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-24-2003","2003-01-14 00:00:00","59436","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","11000000","3678.96","3678.96","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-240-1994","2003-02-08 00:00:00","80836","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","500000","1068.38","1068.38","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-240-2003","2003-04-05 00:00:00","28828","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1000000","696.77","696.77","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-241-1994","2003-03-08 00:00:00","81136","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","4000000","42.74","42.74","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-241-2003","2003-04-06 00:00:00","62446","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","750000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-242-1994","2003-03-29 00:00:00","52077","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","758483","1850.16","465.02","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-242-2003","2003-04-06 00:00:00","81182","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","750000","1374.96","1374.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-243-2003","2003-04-06 00:00:00","63343","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","1000000","1374.96","1374.96","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-244-2003","2003-04-06 00:00:00","80470","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","749776","929.03","929.03","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-245-2003","2003-04-06 00:00:00","30178","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","900000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-246-2003","2003-04-06 00:00:00","49296","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","15000000","1595.61","1595.61","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-247-2003","2003-04-06 00:00:00","51572","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","9500000","1871.9","1871.9","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-248-2003","2003-04-07 00:00:00","9566","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","800000","227.61","227.61","","","","","","","0","0","",""
"13-249-2003","2003-04-07 00:00:00","66770","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1356.38","1356.38","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-25-2003","2003-01-14 00:00:00","57921","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","2800000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-250-2003","2003-04-07 00:00:00","81119","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","2000000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-251-2003","2003-04-07 00:00:00","28506","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-252-2003","2003-04-08 00:00:00","47967","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","843500","929.03","929.03","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-253-2003","2003-04-09 00:00:00","69028","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1000000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-254-2003","2003-04-09 00:00:00","66999","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","13500000","664.44","664.44","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-255-2003","2003-04-09 00:00:00","6397","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","12000000","1966.2","1966.2","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-256-2003","2003-04-09 00:00:00","60244","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","1500000","188.13","188.13","","","","Union Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-257-2003","2003-04-09 00:00:00","71170","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Qusais Second","Land","Residential","250000","926.43","926.43","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-258-2003","2003-04-12 00:00:00","35221","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","7000000","2795.92","2795.92","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-259-2003","2003-04-12 00:00:00","6314","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","18000000","3095.44","3095.44","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-26-2003","2003-01-14 00:00:00","80158","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","17000000","1858.71","3597.76","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-260-2003","2003-04-12 00:00:00","63547","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Trade Center Second","Land","Commercial","98000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-261-2003","2003-04-12 00:00:00","56746","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Hamriya","Land","","5000000","912.12","912.12","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-263-2003","2003-04-14 00:00:00","48740","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","400000","2090.32","2090.32","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
