Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-307-1997","2002-02-09 00:00:00","72992","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","495000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-307-2002","2002-04-24 00:00:00","67934","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-308-1997","2002-02-09 00:00:00","73036","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-308-2002","2002-04-24 00:00:00","67941","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-309-1997","2002-02-09 00:00:00","73059","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-309-2002","2002-04-24 00:00:00","67943","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1158.31","1158.31","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-31-1989","2002-01-02 00:00:00","68162","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","1645000","2550.19","2550.19","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-31-2002","2002-01-16 00:00:00","60631","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","8500000","2229.67","2229.67","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-310-1997","2002-02-09 00:00:00","73084","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-310-2002","2002-04-24 00:00:00","67947","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-311-1997","2002-02-09 00:00:00","73135","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-311-2002","2002-04-24 00:00:00","67949","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1136.02","1136.02","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-312-1997","2002-02-09 00:00:00","73003","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mezhar Second","Land","Commercial","500000","2345.99","2345.99","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-312-2002","2002-04-24 00:00:00","67930","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1165","1165","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-313-1997","2002-02-09 00:00:00","74035","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-313-2002","2002-04-24 00:00:00","67935","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-314-1997","2002-02-09 00:00:00","72893","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-314-2002","2002-04-24 00:00:00","67938","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1136.02","1136.02","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-315-1997","2002-02-10 00:00:00","48296","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-315-2002","2002-04-24 00:00:00","67942","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1158.22","1158.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-316-1997","2002-02-10 00:00:00","48286","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-316-2002","2002-04-24 00:00:00","67944","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-317-1997","2002-02-10 00:00:00","47183","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-317-2002","2002-04-24 00:00:00","67966","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1097.93","1097.93","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-318-1997","2002-02-10 00:00:00","74010","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1709.42","1709.42","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-318-2002","2002-04-24 00:00:00","67977","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1265.9","1265.9","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-319-1997","2002-02-10 00:00:00","74042","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-319-2002","2002-04-24 00:00:00","67969","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-32-1989","2002-01-06 00:00:00","77455","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","3000000","2766","129.32","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-32-2002","2002-01-19 00:00:00","49893","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","700000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-320-1997","2002-02-10 00:00:00","74048","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-320-2002","2002-04-24 00:00:00","67955","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-321-1997","2002-02-10 00:00:00","74118","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-321-2002","2002-04-24 00:00:00","67960","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1158.31","1158.31","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-322-1997","2002-02-10 00:00:00","74125","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","250000","1392.71","1392.71","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-322-2002","2002-04-24 00:00:00","67962","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1239.23","1239.23","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-323-1997","2002-02-10 00:00:00","74119","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","500000","1351.74","1369.02","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-323-2002","2002-04-24 00:00:00","68055","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1197.8","1197.8","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-324-1997","2002-02-10 00:00:00","44997","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","250000","182.46","182.46","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-324-2002","2002-04-24 00:00:00","68057","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1197.98","1197.98","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-325-1997","2002-02-27 00:00:00","79010","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","500000","1445.76","1445.76","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-325-2002","2002-04-24 00:00:00","68070","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1136.11","1136.11","","","","","","","0","0","",""
"13-326-1997","2002-02-27 00:00:00","74216","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-326-2002","2002-04-24 00:00:00","68065","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-327-1997","2002-02-27 00:00:00","82898","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","500000","1509.86","1509.86","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-327-2002","2002-04-24 00:00:00","65812","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","453737","93.09","93.09","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-328-1997","2002-02-27 00:00:00","85484","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-328-2002","2002-04-24 00:00:00","60387","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","182250","953.18","953.18","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-329-1997","2002-02-27 00:00:00","82808","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-329-2002","2002-04-24 00:00:00","70153","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","3150000","175.59","175.59","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-33-1989","2002-01-09 00:00:00","82481","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","5000000","1847.28","1847.28","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-33-1991","2002-11-23 00:00:00","77527","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","5769018","618.18","1676.06","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-33-2002","2002-01-20 00:00:00","29918","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1000000","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-330-1997","2002-03-09 00:00:00","69155","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","1250000","1620.23","1620.23","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-330-2002","2002-04-27 00:00:00","51159","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","10000000","729.85","729.85","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-331-1997","2002-03-10 00:00:00","69195","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","350000","462.47","462.47","","","","","","","0","0","",""
"13-331-2002","2002-04-27 00:00:00","65060","Mortgage","Mortgage Registration","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","5000000","2621.54","2621.54","","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-332-1997","2002-03-13 00:00:00","69226","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Goze Third","Land","Industrial","25000000","9991.72","10294.68","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-332-2002","2002-04-27 00:00:00","45035","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","250000","185.81","185.81","","","","Salah Al Din Metro Station","","Dubai International Airport","0","0","",""
"13-333-1997","2002-03-17 00:00:00","69232","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","2338515","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-333-2002","2002-04-27 00:00:00","69643","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","3750000","2110.76","2110.76","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-334-1997","2002-07-07 00:00:00","38204","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","708000","185.81","185.81","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-334-2002","2002-04-28 00:00:00","68414","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2500000","929.03","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-335-1997","2002-07-08 00:00:00","84128","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","600000","278.71","278.71","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-335-2002","2002-04-28 00:00:00","68415","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","2500000","929.03","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-336-1997","2002-09-11 00:00:00","75222","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","800000","176.14","176.14","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-336-2002","2002-04-28 00:00:00","67466","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1500000","446.86","446.86","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-337-1997","2002-12-18 00:00:00","78783","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Wadi Al Amardi","Land","Agricultural","500000","33445.08","36712.94","","","","","City Centre Mirdif","","0","0","",""
"13-337-2002","2002-04-28 00:00:00","69652","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-338-2002","2002-04-28 00:00:00","67699","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-339-2002","2002-04-28 00:00:00","69137","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1595.98","1595.98","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-34-1989","2002-01-09 00:00:00","68876","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","4500000","3205.06","3205.06","","","","","","","0","0","",""
"13-34-2002","2002-01-20 00:00:00","63467","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","30000000","905.43","905.43","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-340-2002","2002-04-28 00:00:00","66969","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","250000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-341-2002","2002-04-28 00:00:00","68922","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","717563","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-342-2002","2002-04-28 00:00:00","18904","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1995.74","1995.74","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-343-2002","2002-04-28 00:00:00","57160","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-344-2002","2002-04-28 00:00:00","47301","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","500000","1099.79","1099.79","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-345-2002","2002-04-28 00:00:00","51631","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-346-2002","2002-04-28 00:00:00","16833","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-347-2002","2002-04-28 00:00:00","17578","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-348-2002","2002-04-29 00:00:00","27845","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","339552","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-349-2002","2002-04-30 00:00:00","58204","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","657000","1152","1152","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-35-1989","2002-01-19 00:00:00","31452","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","6200000","1194.36","1194.36","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-35-2002","2002-01-21 00:00:00","30234","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1234107","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-350-2002","2002-04-30 00:00:00","60781","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","455000","830.83","1091.24","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-351-2002","2002-05-04 00:00:00","4075","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","21000000","1858.06","1858.06","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-352-2002","2002-05-04 00:00:00","66413","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1800000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-353-2002","2002-05-04 00:00:00","63671","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","734738","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-354-2002","2002-05-04 00:00:00","57266","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","904856","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-355-2002","2002-05-05 00:00:00","69137","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","350000","1595.98","1595.98","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-356-2002","2002-05-05 00:00:00","63173","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","160271","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-357-2002","2002-05-05 00:00:00","1954","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mankhool","Land","","816000","929.03","929.03","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-358-2002","2002-05-06 00:00:00","55764","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1200000","910.64","910.64","","","","Noor Bank Metro Station","Dubai Mall","Burj Al Arab","0","0","",""
"13-359-2002","2002-05-07 00:00:00","50154","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","2600000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-36-2002","2002-01-22 00:00:00","68439","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Third","Land","Residential","1000000","1483.75","1483.75","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-360-2002","2002-05-07 00:00:00","30500","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-361-2002","2002-05-07 00:00:00","65855","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","1464640","929.03","929.03","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-362-2002","2002-05-07 00:00:00","59015","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1143000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-363-2002","2002-05-08 00:00:00","44229","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Rega Al Buteen","Land","Commercial","30000000","1970.29","1970.29","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-364-2002","2002-05-13 00:00:00","66235","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","872197","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-365-2002","2002-05-13 00:00:00","61661","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial First","Land","Industrial","2500000","7432.24","7432.24","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-366-2002","2002-05-13 00:00:00","70311","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","6500000","929.03","929.03","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-367-2002","2002-05-14 00:00:00","12673","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","400000","232.26","232.26","","","","","","","0","0","",""
"13-368-2002","2002-05-14 00:00:00","48415","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","600000","1493.69","1493.69","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-369-2002","2002-05-15 00:00:00","63380","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1250000","696.77","696.77","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-37-2002","2002-01-22 00:00:00","3823","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","1300000","3626.93","1873.76","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-370-2002","2002-05-18 00:00:00","68063","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1170.67","1170.67","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-371-2002","2002-05-18 00:00:00","68062","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-372-2002","2002-05-18 00:00:00","68052","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-373-2002","2002-05-18 00:00:00","68046","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-374-2002","2002-05-18 00:00:00","68058","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1206.25","1206.25","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
