Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"14-140-2000","2000-12-17 00:00:00","61831","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Qusais","Land","Commercial","10000000","1858.06","1858.06","","","","","","","0","0","",""
"14-141-2000","2000-12-18 00:00:00","81878","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","7000000","5068.6","5068.6","","","","","","","0","0","",""
"14-142-2000","2000-12-18 00:00:00","63087","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Ras Al Khor Industrial First","Land","Industrial","600000","3716.12","3716.12","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"14-143-2000","2000-12-18 00:00:00","61845","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1200000","492.39","492.39","","","","Abu Hail Metro Station","","Dubai International Airport","0","0","",""
"14-144-2000","2000-12-23 00:00:00","56057","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","3000000","1514.32","1514.32","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-145-2000","2000-12-25 00:00:00","61910","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","650000","1055.01","1055.01","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-15-2000","2000-02-07 00:00:00","56775","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","600000","278.71","278.71","","","","Abu Hail Metro Station","","Dubai International Airport","0","0","",""
"14-16-2000","2000-02-13 00:00:00","8575","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1000000","464.52","464.52","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-17-2000","2000-02-13 00:00:00","8564","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1000000","464.52","464.52","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-18-2000","2000-02-13 00:00:00","25351","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","1500000","227.98","227.98","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-19-2000","2000-02-13 00:00:00","19859","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Commercial","12000000","1834.83","1834.83","","","","GGICO Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-2-2000","2000-01-05 00:00:00","56288","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","750000","929.03","929.03","","","","Emirates Towers Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-20-2000","2000-02-13 00:00:00","56893","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","5000000","851.27","851.27","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-21-2000","2000-02-20 00:00:00","56360","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","17500000","2322.58","2322.58","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-22-2000","2000-02-20 00:00:00","57100","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","10000000","2655.07","2655.07","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-23-2000","2000-02-27 00:00:00","57291","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","994.06","994.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-24-2000","2000-02-27 00:00:00","57306","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","50000","148.64","148.64","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"14-25-2000","2000-02-28 00:00:00","57335","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1100000","929.03","929.03","","","","Al Qiyadah Metro Station","","Dubai International Airport","0","0","",""
"14-26-2000","2000-02-28 00:00:00","57234","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","8200000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-27-2000","2000-02-28 00:00:00","30455","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","500000","5052.53","5052.53","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-28-2000","2000-02-29 00:00:00","55310","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","2000000","228.73","228.73","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"14-3-2000","2000-01-16 00:00:00","56360","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","17500000","2322.58","2322.58","","","","","","","0","0","",""
"14-31-2000","2000-03-06 00:00:00","19900","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Garhoud","Land","Residential","3200000","3632.51","3632.51","","","","Terminal 3 ","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-32-2000","2000-03-06 00:00:00","50398","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Industrial","4000000","8743.57","0","","","","","","","0","0","",""
"14-33-2000","2000-03-07 00:00:00","83433","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","25692800","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-34-2000","2000-03-07 00:00:00","83433","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","25000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-35-2000","2000-03-08 00:00:00","57637","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","55000000","2230.88","2230.88","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-36-2000","2000-03-12 00:00:00","57794","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","20000000","5439.47","5439.47","","","","ADCB Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-37-2000","2000-03-25 00:00:00","4060","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","3600000","1068.38","1068.38","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-39-2000","2000-03-26 00:00:00","57641","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","6700000","2127.48","2127.48","","","","","","","0","0","",""
"14-4-1998","2000-10-17 00:00:00","63897","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","6000000","1328.51","1328.51","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-4-2000","2000-01-17 00:00:00","56350","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","800000","499.63","499.63","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-40-2000","2000-03-26 00:00:00","37746","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Rega Al Buteen","Land","Commercial","35000000","709.78","709.78","","","","Union Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-41-2000","2000-03-28 00:00:00","32586","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","400000","293.67","293.67","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-42-2000","2000-04-01 00:00:00","43740","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","5000000","2353.51","4707.02","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-43-2000","2000-04-08 00:00:00","57494","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Nahda First","Land","Commercial","15000000","9231.86","2293.03","","","","STADIUM Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-44-2000","2000-04-10 00:00:00","57999","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","1400000","660.63","782.61","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-45-2000","2000-04-10 00:00:00","37280","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","150000","219.72","219.72","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"14-46-2000","2000-04-10 00:00:00","31001","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","600000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-47-2000","2000-04-12 00:00:00","58292","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","5000000","744.52","676.8","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-48-2000","2000-04-15 00:00:00","16512","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","910.45","910.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-5-2000","2000-01-18 00:00:00","52349","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","250000","1856.57","1856.57","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-50-2000","2000-04-15 00:00:00","4257","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","33000000","3716.12","3716.12","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-51-2000","2000-04-17 00:00:00","58345","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","639500","288","288","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"14-52-2000","2000-04-17 00:00:00","38235","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","3000000","885.92","885.92","","","","Abu Baker Al Siddique Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-53-2000","2000-04-19 00:00:00","50402","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","8000000","901.16","901.16","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-54-2000","2000-04-19 00:00:00","58410","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Qusais Second","Land","Commercial","32000000","17205.64","8356.16","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-55-2000","2000-04-22 00:00:00","58443","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","1000000","224.08","224.08","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-56-2000","2000-04-24 00:00:00","65415","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","15000000","929.03","929.03","","","","","","","0","0","",""
"14-58-2000","2000-04-24 00:00:00","58442","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Trade Center Second","Land","Commercial","105163236","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-6-2000","2000-01-18 00:00:00","52350","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","250000","1858.06","1858.06","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-60-2000","2000-04-26 00:00:00","58563","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","3000000","933.02","933.02","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-61-2000","2000-04-29 00:00:00","58603","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","13500000","2699.76","2588.28","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-62-2000","2000-04-30 00:00:00","58624","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","50000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-63-2000","2000-05-03 00:00:00","56145","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah Second","Land","Residential","3850000","1532.9","1532.9","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-64-2000","2000-05-15 00:00:00","47995","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Mankhool","Land","Commercial","15000000","2192.51","2192.51","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-65-2000","2000-05-16 00:00:00","63791","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","12000000","7661.43","7661.43","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-66-2000","2000-05-28 00:00:00","55788","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Mamzer","Land","Commercial","50000000","10171.48","10182.45","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-67-2000","2000-05-28 00:00:00","59165","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Goze Third","Land","Industrial","10000000","11415.64","11447.14","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-68-2000","2000-05-28 00:00:00","59159","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","8000000","657.2","657.2","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-69-2000","2000-05-29 00:00:00","58542","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Goze Industrial First","Land","Commercial","34000000","23132.57","23132.57","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-7-2000","2000-01-22 00:00:00","1199","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Qoaz","Land","Residential","250000","929.03","929.03","","","","","","","0","0","",""
"14-70-2000","2000-05-31 00:00:00","59200","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","1000000","1329.07","1699.47","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-71-2000","2000-05-31 00:00:00","59256","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","5000000","1790.24","1790.24","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-72-2000","2000-05-31 00:00:00","59257","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","1800000","949.19","949.19","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-73-2000","2000-05-31 00:00:00","59273","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","15000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"14-74-2000","2000-06-03 00:00:00","59251","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","1000000","3678.96","3678.96","","","","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-75-2000","2000-06-04 00:00:00","55780","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Waheda","Land","Residential","1000000","557.42","557.42","","","","Abu Hail Metro Station","","Dubai International Airport","0","0","",""
"14-76-2000","2000-06-18 00:00:00","57854","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Mararr","Land","Commercial","5000000","175.31","175.31","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"14-77-2000","2000-06-19 00:00:00","53273","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Naif","Land","Residential","5000000","555.19","555.19","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-78-2000","2000-06-19 00:00:00","78595","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","3000000","5574.18","5574.18","","","","Deira City Centre","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-79-2000","2000-06-20 00:00:00","83785","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","2000000","1011.43","1011.43","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-80-2000","2000-06-21 00:00:00","59627","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","5500000","789.68","789.68","","","","Union Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-81-2000","2000-06-26 00:00:00","20205","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Commercial","7000000","3632.04","3632.04","","","","GGICO Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-82-2000","2000-06-27 00:00:00","59704","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","3000000","192.31","192.31","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"14-83-2000","2000-07-01 00:00:00","59743","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","10000000","917.7","917.7","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-84-2000","2000-07-01 00:00:00","59685","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","6157990","836.13","1591.24","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-86-2000","2000-07-05 00:00:00","59823","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","4000000","936","936","","","","Noor Bank Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-87-2000","2000-07-12 00:00:00","53009","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","50000","555.75","555.75","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-88-2000","2000-07-15 00:00:00","31087","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","4176.18","4176.18","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-89-2000","2000-07-16 00:00:00","50139","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","2100000","721.21","721.21","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-9-2000","2000-01-29 00:00:00","56555","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Um Suqaim First","Land","Commercial","2000000","631.65","631.65","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-90-2000","2000-07-18 00:00:00","60017","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","15000000","3716.12","3716.12","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-91-2000","2000-07-18 00:00:00","51313","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","250000","4031.99","4031.99","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-92-2000","2000-07-18 00:00:00","50398","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Industrial","3500000","8743.57","0","","","","","","","0","0","",""
"14-93-2000","2000-07-22 00:00:00","60032","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1800000","868.27","868.27","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"14-94-2000","2000-07-31 00:00:00","4847","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","7300000","461.73","461.73","","","","ADCB Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-95-2000","2000-07-31 00:00:00","60209","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Suq Al Kabeer","Land","Commercial","4000000","283.54","283.54","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"14-97-2000","2000-08-02 00:00:00","4245","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1450000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"14-98-2000","2000-08-05 00:00:00","31103","Mortgage","Modify Mortgage","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2004119","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"14-99-2000","2000-08-09 00:00:00","47813","Mortgage","Modify Mortgage","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","1400000","830.46","830.46","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"4-1-2000","2000-08-20 00:00:00","57223","Sales","Adding Land By Sell","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","161250","59.92","256.88","","","","","","","0","10","",""
"9-101-2000","2000-07-15 00:00:00","60320","Gifts","Grant","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","814000","1374.96","1374.96","","","","","","","0","0","",""
"9-102-2000","2000-07-15 00:00:00","60553","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Asbaq","Land","Commercial","2000000","96.62","96.62","","","","","","","0","0","",""
"9-103-2000","2000-07-15 00:00:00","60319","Gifts","Grant","Ready","Non Free Hold","Residential","Jumeirah","Land","","2000000","820.43","820.43","","","","","","","0","0","",""
"9-105-2000","2000-07-25 00:00:00","20981","Gifts","Grant","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","1200000","929.03","929.03","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-107-2000","2000-08-01 00:00:00","60696","Gifts","Grant","Ready","Non Free Hold","Residential","Al-Tawar","Land","Residential","375000","1393.55","1393.55","","","","","","","0","0","",""
"9-108-2000","2000-08-01 00:00:00","60697","Gifts","Grant","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","400000","230.49","230.49","","","","","","","0","0","",""
"9-109-2000","2000-08-01 00:00:00","60366","Gifts","Grant","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","1282500","794.32","794.32","","","","","","","0","0","",""
"9-110-2000","2000-08-02 00:00:00","60333","Gifts","Grant","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","5000000","1076.1","1076.1","","","","","","","0","0","",""
"9-111-2000","2000-08-02 00:00:00","48217","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","7500160","2177.46","2177.46","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"9-112-2000","2000-08-02 00:00:00","60334","Gifts","Grant","Ready","Non Free Hold","Commercial","Burj Nahar","Land","Commercial","20000000","1539.68","1539.68","","","","","","","0","0","",""
"9-113-2000","2000-08-05 00:00:00","50587","Gifts","Grant","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","263362","1112.14","1112.14","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-114-2000","2000-08-08 00:00:00","35217","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Khabeesi","Land","Commercial","2500000","1393.55","1393.55","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-115-2000","2000-08-12 00:00:00","27977","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","309480","718.79","718.79","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-116-2000","2000-08-19 00:00:00","56419","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","3192000","988.49","988.49","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"9-117-2000","2000-08-26 00:00:00","83864","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","1400000","3716.12","3716.12","","","","","","","0","0","",""
"9-118-2000","2000-08-26 00:00:00","56283","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Shamma","Land","Residential","1360000","2043.87","2043.87","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-119-2000","2000-08-28 00:00:00","26875","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","2200000","492.39","492.39","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-120-2000","2000-08-29 00:00:00","49854","Gifts","Grant","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","480060","2229.95","2229.95","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-121-2000","2000-09-12 00:00:00","48396","Gifts","Grant","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","2793200","648.74","648.74","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"9-122-2000","2000-09-12 00:00:00","60614","Gifts","Grant","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1500000","587.8","587.8","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"9-123-2000","2000-09-18 00:00:00","56380","Gifts","Grant","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","10000000","1858.06","1858.06","","","","","","","0","0","",""
"9-124-2000","2000-09-25 00:00:00","29651","Gifts","Grant","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","540000","1254.19","1254.19","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"9-125-2000","2000-09-30 00:00:00","60950","Gifts","Grant","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","900000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"9-127-2000","2000-10-07 00:00:00","61245","Gifts","Grant","Ready","Non Free Hold","Residential","Al Qoaz","Land","Residential","500000","929.03","929.03","","","","","","","0","0","",""
"9-128-2000","2000-10-07 00:00:00","61029","Gifts","Grant","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1700000","1463.22","1463.22","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"9-129-2000","2000-10-08 00:00:00","62699","Gifts","Grant","Ready","Non Free Hold","Residential","Mankhool","Land","","2500000","918.9","918.9","","","","","","","0","0","",""
