Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-969-2001","2001-09-19 00:00:00","66769","Sales","Sale","Ready","Non Free Hold","Residential","Al Qusais","Land","Residential","410000","929.03","929.03","","","","","","","1","1","",""
"11-97-2001","2001-01-31 00:00:00","62601","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","1500000","1858.06","1858.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-970-2001","2001-09-19 00:00:00","17489","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","375000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-971-2001","2001-09-19 00:00:00","60005","Sales","Sale","Ready","Non Free Hold","Commercial","Naif","Land","Commercial","400000","108.36","108.36","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","1","3","",""
"11-972-2001","2001-09-22 00:00:00","66764","Sales","Sale","Ready","Non Free Hold","Commercial","Al-Nakhal","Land","Commercial","1000000","242.66","242.66","","","","","","","1","1","",""
"11-973-2001","2001-09-22 00:00:00","66765","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","975000","1393.55","1393.55","","","","","","","1","1","",""
"11-974-2001","2001-09-22 00:00:00","66766","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","975000","1393.55","1393.55","","","","","","","1","1","",""
"11-975-2001","2001-09-22 00:00:00","66767","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","2500000","929.03","929.03","","","","","","","1","1","",""
"11-976-2001","2001-09-23 00:00:00","39695","Sales","Sale","Ready","Non Free Hold","Commercial","Mirdif","Land","Commercial","440000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-977-2001","2001-09-24 00:00:00","40160","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","1000000","929.03","929.03","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-978-2001","2001-09-24 00:00:00","57285","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","350000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-979-2001","2001-09-24 00:00:00","28544","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","650000","1393.55","1858.06","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-98-2001","2001-01-31 00:00:00","58586","Sales","Sale","Ready","Non Free Hold","Commercial","Mirdif","Land","Commercial","310500","961.55","961.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-980-2001","2001-09-24 00:00:00","17197","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","425000","1114.84","1114.84","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-981-2001","2001-09-24 00:00:00","66806","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1485000","1839.48","919.74","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","2","2","",""
"11-982-2001","2001-09-25 00:00:00","58090","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","345000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","8","",""
"11-983-2001","2001-09-25 00:00:00","64956","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","2198768","1745.92","1745.92","","","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-984-2001","2001-09-25 00:00:00","66824","Sales","Sale","Ready","Non Free Hold","Residential","Al Qoaz","Land","Residential","600000","594.58","594.58","","","","","","","1","2","",""
"11-985-2001","2001-09-25 00:00:00","30361","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","780000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-986-2001","2001-09-25 00:00:00","28683","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3000000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-987-2001","2001-09-26 00:00:00","66837","Sales","Sale","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","16361250","2026.68","2026.68","","","","Deira City Centre","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-988-2001","2001-09-26 00:00:00","66840","Sales","Sale","Ready","Non Free Hold","Residential","Al Safaa","Land","Residential","1300000","910.45","910.45","","","","","","","1","1","",""
"11-989-2001","2001-09-26 00:00:00","65736","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","600000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","9","1","",""
"11-99-2001","2001-01-31 00:00:00","28208","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","547587","997.5","997.5","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-990-2001","2001-09-26 00:00:00","29807","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","600000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","3","",""
"11-991-2001","2001-09-29 00:00:00","30529","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2850000","1372.73","1372.73","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-992-2001","2001-09-29 00:00:00","59774","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","3200000","1408.6","1408.6","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-993-2001","2001-09-29 00:00:00","66866","Sales","Sale","Ready","Non Free Hold","Commercial","Zareeba Duviya","Land","Commercial","875000","183.95","183.95","","","","","","","1","1","",""
"11-994-2001","2001-09-30 00:00:00","30196","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1000000","1858.06","1858.06","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-995-2001","2001-09-30 00:00:00","24623","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","1700000","929.03","929.03","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","2","",""
"11-996-2001","2001-09-30 00:00:00","43678","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","300000","1088.08","1088.08","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","6","",""
"11-997-2001","2001-09-30 00:00:00","28133","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","597120","924.57","1829.17","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-998-2001","2001-09-30 00:00:00","28132","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","584220","904.6","904.6","","","","","","","1","1","",""
"11-999-2001","2001-09-30 00:00:00","64413","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","1275000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"13-1-2001","2001-01-02 00:00:00","46686","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","500000","232.63","232.26","","","","","","","0","0","",""
"13-10-1985","2001-01-07 00:00:00","61989","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al-Riqqa East","Land","Commercial","1355103.75","396.05","396.05","","","","","","","0","0","",""
"13-10-2001","2001-01-03 00:00:00","61461","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1093.93","1093.93","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-100-1994","2001-02-24 00:00:00","84241","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Port Saeed","Land","Commercial","1000000","460.24","460.24","","","","","","","0","0","",""
"13-100-1995","2001-06-12 00:00:00","5486","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","1801272","379.97","379.97","","","","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-100-1996","2001-01-10 00:00:00","68657","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","600000","1290.05","1290.05","","","","","","","0","0","",""
"13-1000-2001","2001-12-12 00:00:00","66515","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1170.58","1170.58","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1001-2001","2001-12-12 00:00:00","66481","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1002-2001","2001-12-12 00:00:00","66585","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1004-2001","2001-12-12 00:00:00","67318","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1005-2001","2001-12-12 00:00:00","68760","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1178.38","1178.38","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1006-2001","2001-12-12 00:00:00","67311","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1007-2001","2001-12-12 00:00:00","67300","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1158.41","1158.41","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1008-2001","2001-12-12 00:00:00","66548","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1009-2001","2001-12-12 00:00:00","67314","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1115.67","1115.67","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-101-1994","2001-02-24 00:00:00","63715","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Rashid","Land","Residential","496208","2211.09","2211.09","","","","","","","0","0","",""
"13-101-1995","2001-06-17 00:00:00","21294","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Hor Al Anz East","Land","Residential","944225","1021.93","1021.93","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-101-1996","2001-01-10 00:00:00","67211","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1000000","650.32","650.32","","","","","","","0","0","",""
"13-101-2001","2001-02-06 00:00:00","39480","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","1200000","398.09","398.09","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1010-2001","2001-12-12 00:00:00","66592","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1152.28","1152.28","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1011-2001","2001-12-12 00:00:00","67299","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1012-2001","2001-12-12 00:00:00","66490","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1013-2001","2001-12-12 00:00:00","67297","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1015-2001","2001-12-12 00:00:00","84033","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1017-2001","2001-12-12 00:00:00","66517","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","","500000","1191.11","1191.11","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1018-2001","2001-12-12 00:00:00","67321","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1158.31","1158.31","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1019-2001","2001-12-12 00:00:00","66584","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-102-1994","2001-02-26 00:00:00","84397","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","250000","395.02","395.02","","","","","","","0","0","",""
"13-102-1995","2001-06-17 00:00:00","65420","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","445485","1832.51","1832.51","","","","","","","0","0","",""
"13-102-1996","2001-01-10 00:00:00","65952","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","5000000","5255.06","5255.06","","","","","","","0","0","",""
"13-102-2001","2001-02-06 00:00:00","51604","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa First","Land","Residential","1200000","1059.09","1059.09","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-1020-2001","2001-12-12 00:00:00","67361","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1226.32","1226.32","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1021-2001","2001-12-12 00:00:00","66551","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1022-2001","2001-12-12 00:00:00","67322","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1023-2001","2001-12-12 00:00:00","67323","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1024-2001","2001-12-12 00:00:00","67324","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1025-2001","2001-12-12 00:00:00","67325","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1026-2001","2001-12-12 00:00:00","66519","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1027-2001","2001-12-12 00:00:00","67326","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1028-2001","2001-12-12 00:00:00","66525","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1029-2001","2001-12-12 00:00:00","66529","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-103-1994","2001-02-26 00:00:00","68513","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al-Nakhal","Land","Commercial","1800000","255.67","255.67","","","","","","","0","0","",""
"13-103-1995","2001-06-19 00:00:00","38211","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","2489423","859.35","859.35","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-103-1996","2001-01-10 00:00:00","67215","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah","Land","Residential","1000000","568.57","568.57","","","","","","","0","0","",""
"13-103-2001","2001-02-06 00:00:00","62891","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Shiba Second","Land","Residential","500000","6468.37","6468.37","","","","Creek Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-1030-2001","2001-12-12 00:00:00","66591","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1132.39","1132.39","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1031-2001","2001-12-12 00:00:00","66495","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1135.92","1135.92","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1032-2001","2001-12-12 00:00:00","66493","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1170.58","1170.58","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1033-2001","2001-12-12 00:00:00","66533","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1034-2001","2001-12-12 00:00:00","66537","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1170.58","1170.58","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1035-2001","2001-12-12 00:00:00","57135","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Baraha","Land","Commercial","6000000","3224.66","1610.66","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-1036-2001","2001-12-15 00:00:00","67327","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.81","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1037-2001","2001-12-15 00:00:00","67298","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1038-2001","2001-12-15 00:00:00","59394","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","1489949","986.26","986.26","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1039-2001","2001-12-15 00:00:00","67320","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-104-1994","2001-02-26 00:00:00","68717","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Muashrah Al Bahraana","Land","Commercial","40000000","4184.72","4184.72","","","","","","","0","0","",""
"13-104-1995","2001-06-19 00:00:00","35640","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","1277450","144.46","144.46","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","0","0","",""
"13-104-1996","2001-01-10 00:00:00","81296","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","20000000","3716.12","3716.12","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-104-2001","2001-02-07 00:00:00","47775","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","500000","1374.96","1374.96","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1040-2001","2001-12-15 00:00:00","67303","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1041-2001","2001-12-15 00:00:00","67317","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1170.58","1170.58","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1042-2001","2001-12-15 00:00:00","67313","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1131.09","1131.09","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1043-2001","2001-12-15 00:00:00","67319","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1128.86","1128.86","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1044-2001","2001-12-15 00:00:00","67366","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1187.67","1187.67","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1045-2001","2001-12-15 00:00:00","67301","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1158.41","1158.41","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1046-2001","2001-12-15 00:00:00","67310","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1152","1152","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1047-2001","2001-12-15 00:00:00","67315","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1048-2001","2001-12-15 00:00:00","67309","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1096.26","1096.26","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1049-2001","2001-12-15 00:00:00","67307","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1114.84","1114.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-105-1994","2001-02-26 00:00:00","74448","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al-Nakhal","Land","Commercial","1623047","209.96","209.96","","","","","","","0","0","",""
"13-105-1995","2001-06-19 00:00:00","34652","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Buteen","Land","Commercial","20000000","468.42","468.42","","","","Baniyas Square Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-105-2001","2001-02-07 00:00:00","30972","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","2451000","1858.06","1858.06","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1050-2001","2001-12-15 00:00:00","67305","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1206.25","1206.25","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1051-2001","2001-12-15 00:00:00","67306","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1136.02","1136.02","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1052-2001","2001-12-15 00:00:00","64732","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4400000","2821.93","5643.86","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1053-2001","2001-12-15 00:00:00","64721","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4400000","2821.93","2821.93","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1054-2001","2001-12-15 00:00:00","64729","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","4400000","2821.93","2821.93","","","","","","","0","0","",""
"13-1055-2001","2001-12-19 00:00:00","67931","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","350000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1056-2001","2001-12-22 00:00:00","58395","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","1500000","1913.8","1913.8","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-1057-2001","2001-12-22 00:00:00","66196","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","500000","1640.67","1640.67","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-1058-2001","2001-12-22 00:00:00","48315","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","986250","987.47","987.47","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-1059-2001","2001-12-22 00:00:00","48306","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","1936250","785.03","785.03","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-106-1994","2001-03-11 00:00:00","93434","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Asbaq","Land","Commercial","5000000","245.64","245.64","","","","","","","0","0","",""
